ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Numao	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
1238-2	n	2	Ø	au	ẽ	e	o	o	Ø	i	Ø	Ø	o	Ø	o	e	Ø	5803:2, 4466:1	goose / lift (with hand)
1264-2	n	2	Ø	Ø	ə̃	o	o	əu	Ø	əɯ	Ø	au	əu	Ø	ɔ	eu	Ø	7842:2, 9896:1	river snails / thief
1294-2	n	2	Ø	Ø	õ	au	u	ə	Ø	Ø	e	Ø	Ø	æ̃	o	ə	Ø	712:1, 3570:1	bedbug / fat
1296-2	n	2	Ø	Ø	ə	eu	Ø	y	a	Ø	Ø	Ø	u	ɔ	o	o	Ø	4816:1, 4517:1	grandfather / head
1297-2	n	2	Ø	əu	ə	Ø	Ø	ei	Ø	i	ə	Ø	ə	Ø	i	a	Ø	6925:1, 522:1	be (copula) / belly / maize/ corn / old man
1330-2	n	2	Ø	Ø	Ø	u	Ø	y	Ø	əɯ	i	Ø	Ø	i	i	ɿ	Ø	9459:1, 8525:1	shrimp / story
1357-2	n	2	Ø	Ø	ɛ	au	Ø	ə	Ø	u	ai	Ø	e	e	Ø	Ø	Ø	9849:1, 10299:2	they / touch (stroke)
1377-2	n	2	Ø	Ø	ə	ai	i	ɿ	Ø	Ø	ɿ	Ø	Ø	Ø	ɛ	Ø	Ø	2543:1, 1812:1	choose / cupboard
1378-2	n	2	Ø	ə	ã	Ø	Ø	a	Ø	ei	Ø	Ø	ə	Ø	ɑ	Ø	Ø	3191:2, 1615:1	cattle (bos taurus) / earthworm
1393-2	n	2	Ø	Ø	ĩ	Ø	Ø	ɑ	Ø	u	Ø	Ø	ə	Ø	e	Ø	Ø	2266:1, 5250:1	congee (gruel, porridge) / human being
46-1	n	1	Ø	u	ẽ	a	e	e	a	e	a	e	e	æ	ɛ	e	o	8750:2	skirt
228-1	n	1	Ø	ai	u	Ø	au	o	Ø	Ø	Ø	o	ɑ	o	Ø	y	Ø	34:2	Chinese cabbage
239-1	n	1	Ø	Ø	o	Ø	au	u	Ø	o	ɔ	Ø	ɛ	ɔ	o	Ø	Ø	5051:1	hoof
336-1	n	1	Ø	Ø	ɯ	au	Ø	u	Ø	i	Ø	ai	Ø	Ø	o	ə	Ø	2174:2	collar
345-1	n	1	Ø	ui	Ø	Ø	Ø	Ø	Ø	ɯ	a	Ø	Ø	ẽ	ɯ	oi	eu	4699:2	hammer
522-1	n	1	Ø	Ø	Ø	ɔ	Ø	a	Ø	Ø	u	Ø	ɑ	Ø	ei	Ø	ei	9925:1	thin (slim)
743-1	n	1	Ø	ui	Ø	Ø	Ø	Ø	Ø	a	Ø	Ø	Ø	a	a	o	Ø	2:1	(rain) fall
763-1	n	1	Ø	Ø	õ	Ø	Ø	o	Ø	Ø	Ø	Ø	o	o	Ø	a	Ø	10572:1	village
765-1	n	1	Ø	Ø	Ø	Ø	e	Ø	Ø	əɯ	Ø	Ø	i	Ø	e	e	Ø	11224:1	younger brother
1078-1	n	1	Ø	Ø	õ	Ø	Ø	Ø	Ø	i	Ø	Ø	i	Ø	ɯ	Ø	Ø	4146:1	front
1082-1	n	1	Ø	Ø	Ø	u	Ø	Ø	Ø	u	Ø	u	Ø	Ø	u	Ø	Ø	5315:1	inhale
1092-1	n	1	Ø	Ø	Ø	Ø	Ø	Ø	Ø	au	Ø	o	Ø	a	o	Ø	Ø	10599:1	vomit
1344-1	n	1	Ø	Ø	Ø	Ø	e	ɑ	Ø	Ø	Ø	Ø	ɑ	Ø	Ø	Ø	Ø	10736:1	we
1396-4	n	4	y	Ø	a	e	a	ei	i	y	i	o	e	i	i	e	Ø	3664:1, 7132:1, 10335:2, 2040:1	cloud / fight / pants/ trousers / turn around
573-9	n	9	u	ə	ã	a	u	u	u	a	a	o	o	u	o	a	i	1002:2, 1:1, 691:1, 2044:1, 3819:1, 5356:2, 8844:1, 3572:1, 7670:1	(rain) fall / bed / bone / cloud / fat / float / inside / rain / rainbow / smoke
541-4	n	4	u	a	õ	o	e	e	a	e	a	ai	e	æ̃	ei	a	a	1181:2, 6234:2, 1610:2, 1178:2	bright / cattle (bos taurus) / moon / yellow
767-4	n	4	u	ɔ	õ	o	u	o	eu	a	ɔ	a	o	eu	u	o	o	7080:1, 9067:1, 1093:1, 3451:1	bird / brains / extinguish / owl / sparrow
783-4	n	4	u	ɔ	õ	o	u	u	e	u	u	o	o	o	ɔ	e	u	5958:1, 5662:2, 1379:1, 4866:1	buttocks / heart / leaf / loose
789-4	n	4	u	u	u	a	o	a	ɔ	ɯ	u	o	ɑ	a	o	eu	u	6739:2, 4429:2, 975:1, 2152:2	boiled water / cold / drum / gong / nine
1178-4	n	4	u	a	ə	a	u	u	e	o	Ø	o	o	u	i	e	o	114:2, 956:1, 2389:1, 5313:1	a deaf person / boat / cover up (objects) / inhale
1292-4	n	4	u	əu	ə	ɔ	au	a	eu	a	au	o	ɑ	a	ə	u	Ø	7129:1, 1344:2, 6428:1, 8652:1	butterfly / move (something) / pants/ trousers / sing
411-3	n	3	u	au	ə	eu	au	o	o	a	o	au	o	o	ə	eu	au	146:1, 3748:1, 3668:1	a lame person / fight / firewood / foot / rob (somebody)
451-3	n	3	u	ɔ	ə	eu	eu	o	o	əɯ	a	eu	o	o	ɔ	eu	u	3628:1, 5533:1, 7602:1	bed / few / know / quilt
462-3	n	3	u	i	õ	au	a	u	e	a	ɔ	a	o	u	o	e	i	3246:1, 1878:1, 11092:2	branch/ twig / classifier for clothing / eat / wood
464-3	n	3	u	əi	a	au	a	u	ɔ	u	øe	a	u	ɔ	ɯ	u	ui	10353:2, 3816:1, 11206:1	float / twenty / two / you (singular)
527-3	n	3	u	ə	õ	o	u	u	e	u	Ø	o	o	u	o	a	Ø	3349:2, 1048:2, 7672:2	bow / empty / rainbow
540-3	n	3	u	Ø	õ	au	u	u	a	i	ei	o	o	a	u	Ø	a	6790:1, 8337:1, 2006:1	cave/ hole / close (the door) / nose / sew (up)
576-3	n	3	u	i	ə	o	a	u	e	əɯ	ɔ	a	u	u	ɑ	Ø	a	8267:1, 851:1, 11221:1	bird / mouse / see / younger brother
600-3	n	3	u	ɛ	õ	o	u	o	eu	u	au	o	o	u	u	eu	u	8284:2, 4079:2, 9674:1	fragrant (smell) / seed / sweet potato
802-3	n	3	u	au	u	Ø	o	ɛ	ɔ	əɯ	u	Ø	a	a	o	ui	au	940:2, 501:1, 6375:2	bamboo / blow (trumpet) / mouse
803-3	n	3	u	a	o	o	Ø	əu	ɔ	əɯ	ɔ	o	u	eu	o	u	Ø	10066:1, 4284:1, 3124:1	ear / girl / tiger
829-3	n	3	u	ɔ	a	a	a	i	Ø	a	a	o	i	eu	o	a	u	8523:2, 10653:2, 9140:2	shrimp / spider / want (need)
923-3	n	3	u	ɛu	ɯ	ɔ	u	o	u	u	u	u	o	u	u	Ø	ei	8826:2, 4614:1, 6043:1	grave / maize/ corn / small
1012-3	n	3	u	a	õ	au	o	u	a	a	ei	o	o	a	ɑ	o	u	8459:1, 10332:2, 5350:1	inside / shoot (an arrow) / turn around
1143-3	n	3	u	ɔ	ĩ	a	ai	u	e	i	u	o	o	u	ɯ	e	a	7003:2, 1407:1, 1911:1	buy / classifier for person / onion/ scallion
1168-3	n	3	u	au	Ø	e	au	o	au	ɯ	Ø	o	o	ɔ	ə	o	eu	5082:1, 3817:2, 8075:1	float / hook / salty
1224-3	n	3	u	Ø	ə	eu	u	o	e	a	Ø	Ø	o	e	u	Ø	oi	5425:1, 4381:2, 8074:1	gnaw / itch / salty
1277-3	n	3	u	ɔ	ɛ	o	Ø	o	Ø	o	i	o	u	ɔ	ɯ	u	o	3300:1, 633:1, 6520:1	be tired / elder brother / name / owl
182-2	n	2	u	ai	ə	u	a	o	a	i	u	a	o	a	o	u	i	462:1, 5598:2	ash / bad / belly / branch/ twig / cat / drum / hook / last year / leaf / sparrow / stone / wall / yesterday
207-2	n	2	u	a	õ	a	ei	e	a	ai	a	ai	ɑ	æ̃	ei	a	a	10937:2, 7540:2	pumpkin / wide
255-2	n	2	u	əi	ã	a	a	u	u	a	a	a	o	u	o	a	e	8321:1, 1497:1	cane/ vine / seven
257-2	n	2	u	i	ã	a	a	u	u	e	a	a	o	u	e	Ø	e	4888:1, 9435:1	heavy / stool (bench)
259-2	n	2	u	Ø	ɯ	u	ei	u	e	a	ei	ei	u	æ	ə	ui	ui	8770:2, 2819:1	dig / sleep
260-2	n	2	u	əi	ə	eu	au	o	o	a	o	ɔ	o	o	ə	e	Ø	1026:2, 7288:1	book / paper / peel (something)
301-2	n	2	u	ɔ	ã	a	u	u	u	ei	a	o	o	u	o	o	o	7904:1, 6353:1	mountain / root
314-2	n	2	u	ɔ	Ø	a	u	u	a	u	a	e	o	u	o	a	u	6157:2, 671:1	bear / middle
315-2	n	2	u	ei	ə	eu	au	o	o	i	o	u	o	o	ə	u	Ø	6587:1, 2005:1	close (the door) / navel
359-2	n	2	u	Ø	õ	a	ei	e	a	ei	a	ai	e	æ̃	ei	e	e	8625:2, 2176:1	collar / sieve / winnowing fan
425-2	n	2	u	Ø	ã	a	au	u	e	a	a	ɔ	i	æ	ə	oi	Ø	7601:2, 2353:1	cough / quilt
474-2	n	2	u	Ø	ɛ	Ø	ai	e	a	ɿ	ai	e	e	e	ɑ	Ø	o	6888:1, 4240:2	garlic / mother / old lady
494-2	n	2	u	Ø	ə̃	eu	e	a	e	ei	a	ei	a	ei	e	o	ai	11147:1, 7570:2	push / yesterday
544-2	n	2	u	əu	õ	o	i	u	y	e	ɔ	Ø	o	o	ɯ	Ø	u	7337:2, 1027:1	book / pillow
610-2	n	2	u	Ø	o	au	Ø	i	a	a	Ø	i	o	a	ɑ	Ø	Ø	7722:2, 2833:1	diligent / return
643-2	n	2	u	əu	Ø	o	u	a	eu	əɯ	u	u	ɑ	Ø	ɑ	eu	e	7622:1, 66:1	I / rabbit
690-2	n	2	u	ə	Ø	e	au	a	u	a	Ø	Ø	Ø	a	o	a	u	3509:2, 4904:1	fall over/ down / heavy (in taste)
695-2	n	2	u	ei	Ø	ɔ	Ø	ə	Ø	a	o	u	ə	æ	a	e	i	5049:1, 6299:1	hoof / mosquito
727-2	n	2	u	ɛ	õ	au	u	u	a	i	e	o	o	a	Ø	o	o	8692:1, 3026:1	drunk / sit
815-2	n	2	u	au	ɛ	a	o	o	Ø	ɯ	Ø	eu	o	ei	ə	y	Ø	2370:2, 2289:1	cook (boil) / count
826-2	n	2	u	a	ã	a	u	a	e	a	a	e	ɑ	e	ɑ	e	Ø	9503:2, 6541:1	narrow / straight
834-2	n	2	u	əu	ɛ	ɔ	Ø	ə	Ø	au	a	u	ə	Ø	a	o	au	1941:1, 7203:1	claw (talon) / peanut
836-2	n	2	u	Ø	ə	o	o	u	ɔ	əɯ	ɔ	Ø	u	u	e	eu	Ø	5166:1, 10007:1	hot / thorn/ splinter
839-2	n	2	u	Ø	Ø	a	Ø	i	a	u	Ø	i	y	i	i	o	i	2878:2, 10531:2	Chinese cabbage / dissolve / vegetable / vegetable knife
859-2	n	2	u	Ø	ə̃	ɔ	e	a	o	a	au	a	ə	a	ə	a	Ø	779:1, 5565:2	belly / buttocks / chest / lard (pig fat) / leg / neck / sieve / sorghum / window
882-2	n	2	u	Ø	ɛ	Ø	i	i	i	ə	e	e	e	e	ɯ	e	Ø	10275:1, 9171:1	spin (into yarn) / tooth
936-2	n	2	u	u	ə	a	u	o	ɛ	Ø	ɯ	Ø	ɑ	a	u	u	u	9453:1, 2309:2	congee (gruel, porridge) / cooked rice / story
1006-2	n	2	u	i	õ	o	Ø	u	Ø	ɯ	au	Ø	o	ei	Ø	o	e	3492:1, 7749:2	fall / glutinous rice / rice
1135-2	n	2	u	u	ɛ	u	o	u	Ø	i	Ø	o	u	Ø	o	Ø	o	4484:1, 8795:1	gourd / sleeve
1159-2	n	2	u	Ø	ə	o	Ø	ə	Ø	ei	Ø	Ø	ə	Ø	o	ɒ	Ø	10006:1, 10919:1	thorn/ splinter / white
1263-2	n	2	u	u	a	ɔ	Ø	Ø	o	a	Ø	eu	Ø	o	o	Ø	Ø	1895:1, 5287:1	classifier for pairs / husband
37-1	n	1	u	au	ɯ	ɔ	eu	y	Ø	əɯ	u	au	ɑ	u	ɯ	eu	u	4267:2	gather (harvest)
45-1	n	1	u	Ø	ə	i	i	o	e	i	u	i	o	o	o	i	ɛ	8123:1	saw
49-1	n	1	u	a	ã	a	e	a	eu	ei	ei	Ø	o	a	e	i	i	9972:1	this year
67-1	n	1	u	Ø	ə	eu	eu	o	o	ɿ	a	au	o	o	ə	eu	Ø	9268:1	stand / stand up
660-8	n	8	o	ɔ	ə̃	o	a	a	i	i	u	a	ɑ	ei	e	eu	a	4223:1, 1286:2, 5122:2, 9300:1, 5168:2, 9569:2, 337:1, 396:1	arrow / aubergine / burn / full / have a fever / horn (of cow) / hot / star / swallow
670-7	n	7	o	a	ə̃	o	a	a	ei	ei	u	a	ɑ	ei	e	eu	a	5977:1, 1760:1, 2260:1, 4357:1, 6974:2, 9233:2, 9523:1	child / congee (gruel, porridge) / glutinous rice / louse / oneself / squeeze / stupid
963-6	n	6	o	a	ã	a	u	a	a	a	a	a	ɑ	a	ɑ	e	o	4077:2, 22:2, 2066:1, 4324:1, 5690:1, 9100:1	(wind) blow / coal / fragrant (smell) / give / leech / speak
809-4	n	4	o	ɔ	õ	au	a	u	a	a	e	a	o	a	ɑ	o	o	210:1, 1304:2, 4179:1, 4696:1	afternoon / bury / evening / frost / hammer
830-4	n	4	o	əi	o	ɔ	i	u	o	i	u	ei	u	ɔ	o	o	e	5532:1, 2291:1, 3027:1, 8979:1	cook (boil) / drunk / know / son-in-law
217-3	n	3	o	a	ə	ɔ	au	o	eu	e	ɯ	ɔ	o	eu	u	o	u	2988:1, 7667:1, 4353:2	drink / glutinous rice / rainbow
405-3	n	3	o	Ø	ə	ɔ	u	o	eu	u	ɯ	u	a	u	u	o	Ø	9803:1, 10352:1, 803:1	bend (curved) / ten / twenty
463-3	n	3	o	a	ə	ɔ	u	o	eu	u	u	u	o	eu	o	o	a	4698:2, 2126:1, 10422:1	coffin / hammer / iron / umbrella
565-3	n	3	o	ə	õ	au	u	u	a	a	Ø	a	Ø	a	ɑ	a	i	9701:1, 3571:2, 8999:2	fat / sorghum / swell (of tissue)
601-3	n	3	o	ɔ	a	ai	a	a	a	a	o	a	ɑ	a	ɑ	a	a	5463:1, 1070:2, 538:1	be hungry / box / father / key
661-3	n	3	o	a	Ø	o	a	u	eu	u	u	a	o	eu	o	Ø	a	1125:2, 8172:2, 11090:2	branch/ twig / coffin / scales / tree / wood
780-3	n	3	o	ɔ	u	au	o	əu	o	u	i	o	u	i	u	au	o	5903:1, 536:1, 1927:1	be hungry / classifier for trees / lock
899-3	n	3	o	a	ã	au	u	a	u	a	a	a	e	a	o	a	a	2172:2, 8801:1, 273:1	and / collar / neck / sleeve
901-3	n	3	o	ai	o	ɔ	i	u	ɔ	ei	ai	i	u	ɔ	ei	a	au	2441:2, 4670:1, 5286:1	crab / hair / husband
939-3	n	3	o	a	ɛ	ɔ	ə	ɛ	ɛ	ai	e	a	ə	æ̃	ɯ	ə	a	5353:2, 9027:1, 10615:1	inside / soup / under / walk
1050-3	n	3	o	əu	a	a	o	a	i	a	au	a	ɑ	a	ei	a	i	10999:2, 4241:2, 7432:1	garlic / pond / window
1093-3	n	3	o	u	ẽ	au	au	əu	ɔ	o	au	ɔ	u	ɔ	ɔ	au	u	4757:1, 8010:1, 1613:2	cattle (bos taurus) / hat / run away / walk
1157-3	n	3	o	ɔ	u	ɔ	u	o	o	Ø	o	u	o	o	o	eu	o	7518:1, 3687:1, 2091:1	cock / file / pull
1216-3	n	3	o	a	ã	a	o	i	a	o	o	o	Ø	i	o	au	a	4591:1, 7485:1, 10046:2	grass / pour out / sister-in-law (older brother's wife) / thunder
1259-3	n	3	o	ə	ə	au	e	o	ei	ɯ	u	o	ø	eu	u	au	o	2566:2, 11001:1, 2212:1	column / dark / window
1270-3	n	3	o	ɔ	ã	Ø	o	a	ei	o	o	a	i	ei	ɯ	eu	o	4352:1, 4427:1, 7286:1	glutinous rice / gong / peel (something) / rice
1322-3	n	3	o	a	a	au	ə	o	i	ə	u	e	Ø	Ø	o	ə	ə	6822:1, 1862:1, 10865:1	be not (negated copula) / classifier for birds / not / where
1348-3	n	3	o	i	i	Ø	Ø	u	o	i	e	ai	u	ẽ	i	u	a	773:1, 7705:2, 8796:1	belly / red / sleeve
1360-3	n	3	o	ɛ	ə̃	eu	ai	ə	i	ai	a	ai	ə	eɯ	i	Ø	Ø	7707:1, 6263:1, 3801:1	black / flat (level) / morning / red
176-2	n	2	o	ɔ	ə̃	o	a	a	ei	ei	o	a	ɑ	ei	e	eu	a	8973:1, 1421:1	calf / son / son-in-law
177-2	n	2	o	ui	ə	ɔ	u	o	eu	u	u	u	o	u	ɔ	o	i	9050:1, 6399:1	mouth / sour
193-2	n	2	o	au	ə̃	o	a	a	ei	e	u	a	ɑ	ei	e	eu	a	8473:1, 1861:1	classifier for birds / short
200-2	n	2	o	əu	ə	eu	eu	o	o	a	o	au	o	o	ə	eu	u	3725:1, 2004:1	close (the door) / fire
256-2	n	2	o	ɔ	u	a	o	a	Ø	o	ɯ	ei	ɑ	ɔ	o	o	o	2931:2, 2092:1	cock / dove
313-2	n	2	o	a	õ	a	ei	e	a	ei	a	ai	Ø	æ̃	ei	a	a	3883:2, 5379:2	flower / intestine
316-2	n	2	o	a	ã	a	u	a	a	ai	u	a	e	u	ɑ	o	Ø	9940:2, 291:2	angular / think
331-2	n	2	o	a	ã	a	a	a	a	e	a	a	ɑ	æ̃	e	a	o	10421:1, 1231:2	brush / umbrella
378-2	n	2	o	ɔ	u	Ø	a	a	Ø	a	au	a	ɑ	a	ɑ	ɒ	ai	1374:1, 9068:2	buttocks / sparrow
387-2	n	2	o	i	o	ɔ	i	eu	o	a	ɔ	i	eu	ɔ	i	a	e	4668:2, 7995:1	hair / run
396-2	n	2	o	əi	o	ɔ	i	əu	o	ei	u	ei	əu	ɔ	ei	a	e	4044:2, 8974:2	four / son-in-law
417-2	n	2	o	i	ə̃	o	a	a	a	i	e	a	ɑ	ei	e	i	a	8889:1, 9823:1	snow / that
447-2	n	2	o	ə	ə	ɔ	u	o	eu	a	ɯ	u	Ø	eu	ei	o	u	651:1, 7005:1	bean / husband / onion/ scallion / snow
449-2	n	2	o	i	o	ɔ	i	u	e	u	u	a	u	u	ɔ	o	Ø	6480:2, 3510:1	fall over/ down / nail
459-2	n	2	o	ɔ	u	o	o	o	o	o	e	ei	i	a	o	ə	Ø	5460:1, 3842:1	column / flour / key / spoon
546-2	n	2	o	Ø	Ø	a	u	u	o	a	a	a	o	u	o	a	i	8418:2, 7436:1	pond / sheep (general)
626-2	n	2	o	Ø	a	a	a	a	a	a	o	a	e	a	ɔ	o	a	6821:2, 6837:1	crow / not / now
634-2	n	2	o	ɔ	õ	o	a	u	a	o	a	o	o	e	u	eu	o	4464:1, 4906:1	goose / heavy (in taste)
635-2	n	2	o	au	ɛ	e	o	ei	o	u	a	a	i	oi	u	a	u	6515:1, 253:1	alive (living) / name
638-2	n	2	o	ɔ	ə	o	Ø	o	a	u	Ø	a	o	a	o	ə	i	1498:1, 7887:1	cane/ vine / firewood / fruit / grass / grave / rob (somebody) / rope / stove / tail
642-2	n	2	o	Ø	o	ɔ	i	u	ɛ	ei	u	e	Ø	ɔ	ei	eu	oi	7008:1, 6981:1	Chinese cabbage / oneself / onion/ scallion / which
650-2	n	2	o	Ø	ə̃	a	Ø	a	a	a	Ø	a	ɑ	oi	ɑ	a	a	4319:1, 10630:2	give / wall
738-2	n	2	o	a	ɛ	a	o	o	o	o	Ø	ei	Ø	Ø	u	o	Ø	7200:2, 5716:1	left / peanut
825-2	n	2	o	i	o	ɔ	a	a	o	ei	Ø	a	ə	ɔ	ei	a	e	8055:1, 1099:2	brains / head / salt
865-2	n	2	o	Ø	õ	o	ə	ə	ei	ai	u	ə	ə	e	ɛ	Ø	ə	7867:1, 776:1	belly / evening / road / straight
867-2	n	2	o	a	ə	o	e	u	ɔ	əɯ	Ø	a	u	eɯ	o	o	Ø	8494:1, 417:1	awl / shoulder / thunder
890-2	n	2	o	ɛ	ə	ɔ	u	u	u	o	Ø	u	u	e	ɔ	o	a	3369:2, 8458:2	enter (a house) / hit (a person) / shoot (an arrow)
951-2	n	2	o	a	i	i	u	e	o	ei	Ø	u	e	o	a	ui	Ø	4652:2, 5820:2	grind (flour) / light (weight)
979-2	n	2	o	ɔi	õ	e	o	o	o	u	ɔ	Ø	Ø	æ̃	u	eu	Ø	9973:1, 7049:1	last year / next year / outside / this year / year
1059-2	n	2	o	Ø	ẽ	Ø	eu	u	Ø	i	Ø	Ø	u	Ø	ɔ	y	i	1714:1, 4634:2	chest / green
1139-2	n	2	o	Ø	a	Ø	i	a	i	i	Ø	Ø	u	æ	ei	ə	u	6818:1, 10525:1	not / vegetable knife
1196-2	n	2	o	Ø	o	e	o	ei	Ø	Ø	e	o	o	i	ei	Ø	Ø	4589:1, 8403:1	grass / sharp
1244-2	n	2	o	ɛ	Ø	Ø	Ø	e	eu	au	Ø	a	e	e	Ø	Ø	a	11113:1, 8568:1	sickle / year
111-1	n	1	o	Ø	o	ɔ	i	u	Ø	i	e	Ø	ə	ɔ	ei	Ø	e	10505:1	vegetable
762-1	n	1	o	Ø	ɛ	Ø	Ø	Ø	o	a	Ø	Ø	Ø	Ø	ɑ	Ø	Ø	10474:1	undress (take off clothes)
1015-4	n	4	i	i	ẽ	a	i	i	e	ei	Ø	i	ɑ	e	ɛ	a	e	887:1, 2726:1, 1095:1, 1792:1	bitter / brains / chisel / defecate / pee
1189-4	n	4	i	i	ɯ	u	a	o	u	a	i	o	o	ui	ə	e	i	7839:2, 10350:1, 10792:2, 10839:1	river snails / twenty / well / what
1305-4	n	4	i	Ø	ə	ai	Ø	e	a	əɯ	e	u	i	e	ɑ	eu	u	4956:2, 7584:1, 6298:1, 3370:1	enter (a house) / hide (something) / mosquito / quick/ fast
191-3	n	3	i	ɔi	ə̃	o	e	a	ei	ei	a	ei	ɑ	ei	e	o	ai	2645:1, 2679:1, 340:1	arrow / day / day after tomorrow
431-3	n	3	i	a	i	a	i	i	i	i	a	i	i	i	i	i	a	9784:2, 10276:1, 207:1	afternoon / tea / tooth
599-3	n	3	i	a	ã	a	e	a	e	ei	e	e	o	a	e	o	i	6835:1, 596:1, 4063:2	be shy/bashful / fox / now
611-3	n	3	i	a	e	a	Ø	i	a	e	u	a	i	i	ɛ	i	a	2493:2, 10964:2, 4025:1	cry / forget / wife
663-3	n	3	i	i	ɯ	i	i	i	i	i	i	eu	i	i	i	eu	i	1684:1, 10701:1, 10107:2	chair / to wind( thread one a keel) / water melon
824-3	n	3	i	i	e	ai	Ø	e	a	a	ei	e	e	e	a	i	a	3612:1, 6138:1, 2512:2	cucumber / fear (be afraid) / meat / pork
895-3	n	3	i	a	i	ɔ	ei	e	u	a	ai	ei	æ	a	ə	ui	ai	1338:2, 6561:2, 4152:1	butterfly / front / nasal mucus / nose
900-3	n	3	i	i	ə	i	e	e	e	a	a	u	e	i	i	i	a	2323:2, 6040:1, 9609:1	cotton / maize/ corn / sweat
903-3	n	3	i	i	ĩ	i	u	i	ei	e	ei	u	i	e	ei	e	e	4798:1, 711:1, 1030:1	bedbug / book / he or she
958-3	n	3	i	ɛ	õ	o	u	u	eu	u	Ø	a	o	u	o	o	o	6670:2, 6072:1, 6022:1	lung / many / needle
983-3	n	3	i	Ø	ɯ	i	ɿ	ɿ	i	ɿ	ɯ	e	i	i	i	i	e	5461:1, 6839:1, 10108:1	key / now / to wind( thread one a keel)
985-3	n	3	i	i	ɯ	i	ɿ	ɿ	ɿ	ɿ	ɔ	i	ɿ	i	i	e	Ø	3981:2, 10159:1, 290:1	angular / foot (=1/3 meter) / toilet
1094-3	n	3	i	ɛ	ã	a	u	ei	ɛ	u	e	ei	e	a	ɔ	a	ui	8623:1, 4724:2, 4356:1	glutinous rice / hand / nail / rice / sieve
1098-3	n	3	i	a	ĩ	e	ə	Ø	a	ei	Ø	u	o	æ̃	e	e	oi	11180:1, 7817:1, 10618:2	river / walk / you (plural)
1121-3	n	3	i	a	õ	i	i	u	i	i	u	Ø	o	u	i	i	a	3220:1, 5291:1, 8144:2	easy / husband / scale
1166-3	n	3	i	ɔ	õ	Ø	e	a	o	o	a	e	o	a	Ø	a	e	3800:2, 10296:2, 10654:1	flat (level) / touch (stroke) / want (need)
1230-3	n	3	i	Ø	ɯ	u	u	y	e	əɯ	u	i	u	u	Ø	u	e	1474:1, 10789:1, 10105:1	candle / to wind( thread one a keel) / well
1318-3	n	3	i	ui	u	u	Ø	u	Ø	e	i	a	u	a	e	ei	ui	1555:2, 10867:1, 3865:1	carry on shoulder / flow / where
1383-3	n	3	i	Ø	Ø	e	Ø	ə	ɛ	Ø	au	Ø	ə	æ̃	ei	au	Ø	6483:1, 586:1, 8214:2	be shy/bashful / nail / scissors
1395-3	n	3	i	Ø	a	Ø	o	Ø	Ø	a	e	ɔ	Ø	ei	ə	e	Ø	4060:1, 4992:1, 5085:1	fox / hit (a person) / hook
118-2	n	2	i	ɔi	ə̃	au	e	a	ei	ei	a	ei	ɑ	ei	e	o	ai	6756:1, 3996:1	afternoon / forenoon / noon
187-2	n	2	i	a	ə̃	a	e	a	ei	ei	ei	ei	ɑ	a	e	o	ai	10125:1, 3419:1	everybody / today
210-2	n	2	i	a	a	a	i	i	i	i	i	i	i	i	i	i	au	10980:2, 7519:1	pull / wind
300-2	n	2	i	ɛ	i	au	u	i	i	a	i	o	e	i	u	i	u	7399:1, 9410:2	plant (trees) / stone
330-2	n	2	i	au	ə̃	e	u	ei	e	əɯ	e	o	i	e	e	Ø	u	6109:2, 4148:2	front / maternal uncle (mother's brother)
375-2	n	2	i	au	i	i	ei	i	i	u	i	ei	e	i	i	u	a	4560:2, 1288:1	burn / grape
388-2	n	2	i	a	ə	ɔ	u	o	eu	o	u	u	o	u	ɔ	o	o	8711:2, 10397:2	six / ugly
416-2	n	2	i	au	i	e	ei	i	i	i	i	ei	e	ei	i	i	eu	7238:2, 10442:1	fruit / pear / under
448-2	n	2	i	ui	ɯ	u	au	i	Ø	əɯ	i	i	u	i	ə	ui	i	4082:1, 716:1	bedbug / fragrant (smell) / stinky (smell)
466-2	n	2	i	əi	i	i	ei	i	e	i	a	ei	e	ei	i	ə	eu	393:2, 3061:2	aubergine / cucumber / dry in the sun / peach
487-2	n	2	i	əu	ã	a	ə	i	a	a	a	Ø	i	i	e	i	a	2615:2, 692:2	bed / daughter-in-law
590-2	n	2	i	Ø	ɛ	Ø	ai	e	e	i	ai	e	ei	e	Ø	a	Ø	4922:1, 2830:1	diligent / hen
627-2	n	2	i	i	ə̃	a	e	a	i	ei	a	ei	a	ẽ	Ø	ui	ai	8935:2, 3100:1	dust / soft
651-2	n	2	i	ɛ	ẽ	a	Ø	ɛ	eu	e	a	Ø	e	a	ɛ	e	Ø	5880:1, 8549:2	liver / sick
720-2	n	2	i	a	ɛ	Ø	ai	e	e	ai	ai	e	e	e	a	a	Ø	2403:1, 1287:2	burn / cow
721-2	n	2	i	ui	u	a	e	a	i	a	Ø	i	ɑ	e	u	Ø	ai	2896:2, 1372:2	buttocks / do (something)
742-2	n	2	i	au	a	ɔ	a	o	Ø	a	a	o	Ø	Ø	o	ɒ	u	10956:1, 8624:1	old lady / sieve / wife
