ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	Dongnu	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Jiongnai	KimMun	Mien	NortheastYunnanChuanqiandian	NorthernQiandong	Numao	Nunu	She	SouthernGuizhouChuanqiandian	SouthernQiandong	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
2291-49	m	49	j	-	-	-	-	j	-	j	j	j	-	-	-	j	-	-	j	-	j	j	-	j	j	j	-	3344:1, 18582:1, 25768:1, 21481:1, 9726:0, 9943:0, 11832:1, 22314:0, 1812:1, 4974:1, 20687:1, 27175:1, 384:1, 12657:1, 16127:1, 23732:1, 2865:1, 6642:1, 19142:1, 23204:1, 8907:1, 21894:1, 18037:0, 18624:0, 4599:1, 12201:1, 14677:1, 14776:1, 18325:1, 24026:1, 26271:1, 26701:1, 31887:1, 1489:1, 2632:1, 8933:0, 11776:1, 13632:1, 13913:1, 21671:1, 21845:1, 24304:1, 24363:1, 24659:1, 25161:1, 26270:1, 26699:1, 27241:1, 27407:0	Chinese cabbage / afternoon / another person / be pregnant / bear / big (large) / bracken / broom / bury / classifier for sticks / dispel / dissolve / easy / eight / eighteen / flow / fly / forenoon / fragrant (smell) / garlic chives / grave / gunpowder / hoe / hoof / lard (pig fat) / midnight / morning / mouth / move (oneself) / near / peck (birds) / poke (something) / preserve harvest / pumpkin / pursue / rapeseed flowers / roundworm / scales / sentence (of speech) / shake (head) / shallow / shrimp / skin (of animal) / sorghum / sprout (shoot) / stone / swallow / sweat / swim / vegetable / vegetable knife / vegetable oil / weigh (food) / woodpecker
808-15	m	15	j	-	-	-	-	-	-	w	-	-	-	-	-	-	-	-	-	-	-	-	-	w	-	-	-	27498:1, 4251:1, 2689:1, 20975:1, 9414:1, 25884:1, 12354:1, 20466:1, 7843:1, 10811:1, 13845:1, 6257:1, 20306:1, 32003:1, 27170:1	be shy/bashful / brains / choose / cover up (objects) / dry in the sun / fat meat / front / guess (a riddle) / money / paddy rice / pare (peel with a knife) / pick up (food with chopsticks) / soya bean / swallow / tail / wrong
746-14	m	14	j	j	-	-	-	j	-	j	-	-	-	-	-	j	j	-	-	-	j	-	-	j	-	j	-	25066:1, 16261:1, 6430:1, 11903:1, 733:1, 10785:1, 16988:1, 22580:1, 561:1, 11126:1, 14674:1, 26314:1, 26493:1, 167:1	2nd day of the lunar month / 3rd day of the lunar month / Han Chinese / June / chopsticks / fat / fight / fold / hoe / laugh (smile) / load (put into container) / return / six / sixteen / squeeze / steam
1373-13	m	13	j	l	-	-	j	-	-	-	-	j	j	-	-	-	j	-	j	-	-	-	-	-	-	-	-	22947:1, 2193:1, 10816:1, 31156:1, 17683:1, 7984:1, 11856:1, 16260:1, 17594:1, 4916:1, 6542:1, 6807:1, 27436:1	bad / beef / burn / classifier for pairs / clean / cowshed / door / fat meat / finger / fly (insect) / lamb / laugh (smile) / lean meat / mantis / market / meat / road / sand / table / what
2788-12	m	12	j	l	l	Ø	j	j	-	-	-	j	j	-	-	-	j	j	-	ʐ	-	j	-	-	ʐ	-	j	4600:1, 13665:1, 1127:1, 23693:1, 25037:1, 30667:1, 1061:1, 9596:1, 19275:1, 25936:1, 31625:1, 18770:1	a blind person / a deaf person / broom / ear / earring / fish / green / house / mudfish (loach) / net / scale / six / sparrow / thatched cottage / tile house / wasp nest / window
2168-11	m	11	j	-	-	-	-	-	-	-	-	-	-	-	-	-	-	j	-	w	-	-	-	j	-	-	-	15991:1, 21950:1, 21785:1, 7120:1, 23791:1, 5385:1, 27724:1, 30267:1, 20498:1, 25944:1, 29935:1	car / coffin / ladder / patch (repair) / pull (a quilt) over oneself / push / scissors / sparrow / tell / umbrella / village
2656-9	m	9	j	-	-	Ø	j	j	z	Ø	j	j	j	j	-	-	-	-	-	-	-	j	j	-	j	j	-	27549:1, 11666:1, 677:1, 24170:1, 28713:1, 13043:1, 17874:1, 23289:1, 31627:1	July / flay (pull off skin) / gnaw / medicine / orange / pear / persimmon / plum / run / seventeen / taro / tiger / window
2683-9	m	9	j	l	l	l	l	-	l	j	-	l	j	-	l	-	-	Ø	-	l	j	-	l	j	j	j	-	13956:1, 16428:1, 31979:1, 23684:1, 29272:1, 30021:1, 1780:1, 21300:1, 21812:1	angular / hair / leech / plug (something) / pull up / scale / touch (stroke) / undress (take off clothes) / worn (clothes)
2188-8	m	8	j	-	-	-	-	j	-	-	-	-	-	-	-	j	j	-	-	-	j	-	-	j	-	j	-	17981:1, 18737:1, 16585:1, 7991:1, 18215:1, 29936:1, 18965:1, 27804:1	cowshed / legging / middle / monkey / muddy / name / tendon / umbrella
673-7	m	7	j	-	-	-	-	j	-	-	-	-	-	-	-	-	-	-	-	-	-	Ø	-	-	-	-	-	26169:1, 12348:1, 25116:1, 25154:1, 9989:1, 23786:1, 7354:1	comb of cock / elder brother / front / scissors / skin / skin (of animal) / spit
1067-7	m	7	j	l	-	-	j	-	-	-	-	j	j	-	-	-	-	-	j	l	-	-	w	-	-	-	-	9830:1, 14890:1, 18514:1, 3323:1, 31976:1, 9991:1, 31848:1	bend (curved) / egg / elder brother / horn (of cow) / mountain / wood / worn (clothes)
1545-7	m	7	j	l	l	Ø	j	j	j	Ø	-	j	j	-	-	Ø	j	j	j	ʐ	Ø	j	j	-	Ø	j	j	11470:1, 9793:1, 892:1, 29640:0, 20639:1, 20919:1, 30675:1	November / bird‘s nest / eel / fish / garden (plot) / mudfish (loach) / pear / physical strength / rainbow / scale / turnip / vegetable oil / wasp nest
1284-5	m	5	j	w	-	-	-	j	-	j	-	j	-	-	-	j	j	Ø	-	-	j	j	-	j	j	j	-	27471:1, 5038:1, 17598:1, 20014:1, 27178:1	butterfly / mantis / orange / swallow / tael (-50 grams)
2088-5	m	5	j	j	-	-	-	j	-	j	j	-	-	-	j	j	-	j	-	j	-	Ø	-	j	ʐ	-	j	11202:1, 12349:1, 26201:1, 5006:1, 24224:1	busy / fill up (a hollow) / front / left / right / sew (up) / spoon
2111-5	m	5	j	j	-	-	-	j	-	j	-	-	j	j	l	j	j	j	j	-	j	Ø	-	j	-	j	-	10815:1, 9111:1, 14991:1, 9057:1, 32428:1	dodge / door / fat meat / hot pepper/ chili / yuan (unit of payment)
470-4	m	4	j	-	-	-	j	-	-	Ø	-	j	j	-	-	-	-	-	j	-	-	-	-	-	-	-	j	21028:1, 2830:1, 14888:1, 25064:1	bamboo hat / bean / horn (of cow) / pillow / sixteen
1002-4	m	4	j	-	l	l	-	j	-	-	ɥ	-	Ø	-	-	j	-	-	-	ʐ	-	Ø	-	-	-	-	-	1859:1, 11608:1, 29574:1, 26653:1	ant / flat (and shallow) / stomach / turn around
1240-4	m	4	j	j	-	Ø	j	j	z	Ø	j	j	j	j	Ø	Ø	j	-	j	-	j	j	j	-	j	j	-	12442:1, 24388:1, 4506:1, 25122:1	bridge / fruit / sharp / skin
1264-4	m	4	j	j	-	Ø	-	-	-	w	Ø	-	-	-	-	-	-	-	-	-	-	-	-	-	Ø	-	-	13342:1, 16739:1, 173:1, 16582:1	1st day of the lunar month / 2nd day of the lunar month / 3rd day of the lunar month / gourd ladle (wooden dipper) / legging / light (weight)
1329-4	m	4	j	ɥ	-	-	-	-	-	-	-	Ø	j	j	-	j	-	j	j	-	j	j	-	j	-	j	j	22003:1, 3242:1, 13757:1, 24912:1	bellow / box / grow up / put one's hand on something for support / sing
1365-4	m	4	j	-	-	w	-	j	-	j	-	-	-	-	-	j	-	j	-	-	j	j	-	j	-	j	-	4589:1, 1931:1, 6282:1, 6808:1	arrow / broom / chop (bones) / chop into pieces / clean
1964-4	m	4	j	-	l	lʷ	l	-	j	Ø	Ø	Ø	-	ɥ	-	Ø	Ø	Ø	j	l	Ø	j	j	Ø	Ø	j	-	24484:1, 16804:1, 13337:1, 30074:0	gourd ladle (wooden dipper) / lightning / shell / urine
2016-4	m	4	j	l	-	l	l	-	l	-	j	l	j	Ø	-	-	-	-	-	ɭ	-	-	l	-	-	j	-	2925:1, 29841:1, 23161:1, 9265:1	beard/ moustache/ goatee / drip (emit liquid) / eyebrow / round / twist (hemp fibers)
2227-4	m	4	j	l	w	w	w	w	w	w	w	Ø	w	w	-	-	w	w	-	Ø	-	w	w	u	w	w	Ø	92:1, 8290:1, 12789:1, 2069:1	(wind) blow / awl / cupboard / ghost/ spirit
339-3	m	3	j	w	-	Ø	-	-	w	Ø	w	w	-	w	ɦ	-	-	-	-	Ø	-	w	w	-	w	-	-	31805:1, 14860:1, 8038:1	crab / horizontal / wok (or pan)
585-3	m	3	j	l	-	-	-	-	ʁ	-	Ø	j	-	-	-	-	-	-	j	-	-	-	Ø	-	-	-	j	32223:1, 16808:1, 10783:1	fat / lightning / thunder / yolk
671-3	m	3	j	-	-	-	-	j	j	-	j	j	-	-	-	-	Ø	-	-	-	-	Ø	-	-	Ø	-	-	26773:1, 7187:1, 6130:1	chimney / collar / stool (bench)
722-3	m	3	j	-	-	Ø	-	j	j	-	-	-	j	j	Ø	-	-	-	-	j	-	-	j	-	-	-	-	32383:1, 22792:1, 21446:1	daughter / girl / pointed / right / younger sister
828-3	m	3	j	-	-	-	-	-	j	-	j	-	-	-	-	-	-	-	-	-	-	-	Ø	-	-	-	Ø	2141:1, 18673:1, 9478:1	back / dust / left / mow (cut grass) / outside / smoke
907-3	m	3	j	j	-	-	-	-	-	-	j	-	-	-	j	-	-	-	-	-	-	-	-	-	j	j	Ø	3039:1, 16180:1, 10729:1	age / bedbug / brown sugar / fan (can be held by single hand) / last year / monkey / next year / this year
1034-3	m	3	j	j	-	-	j	j	j	j	j	-	-	-	-	j	-	Ø	j	-	j	j	-	j	j	j	Ø	31323:1, 16802:1, 21618:1	lightning / pour out / whip
1121-3	m	3	j	-	-	Ø	j	-	-	-	-	j	-	-	-	j	Ø	-	-	-	-	-	-	-	Ø	-	-	16176:1, 14961:1, 1438:1	a type of rake / hot / last year / next year
1154-3	m	3	j	j	-	Ø	j	j	z	Ø	-	j	Ø	-	Ø	-	j	-	-	-	Ø	j	j	j	j	-	j	13545:1, 728:1, 23290:1	June / grape / run
1248-3	m	3	j	l	-	-	j	-	ʁ	-	Ø	j	-	-	-	-	j	j	j	Ø	-	-	-	Ø	-	-	-	9861:1, 18774:1, 22157:1	egg white / mudfish (loach) / rain
1499-3	m	3	j	l	l	Ø	j	j	j	Ø	w	-	j	-	-	Ø	j	j	j	ʐ	-	Ø	-	Ø	w	-	j	26019:1, 3536:1, 30478:1	black / spicy / walk
1542-3	m	3	j	l	l	Ø	j	j	j	Ø	-	j	j	-	Ø	Ø	j	j	j	ʐ	Ø	-	-	j	ʐ	j	-	2361:1, 6871:1, 26022:1	bamboo shoot / climb (a tree) / spicy
1596-3	m	3	j	j	-	Ø	j	j	z	Ø	j	-	j	j	-	j	j	-	j	-	-	j	j	-	-	j	j	2894:1, 1582:1, 6618:1	alcoholic beverage / bear (fruit) / classifier for songs
1905-3	m	3	j	l	-	Ø	-	-	ɥ	Ø	w	l	w	w	Ø	-	-	-	j	Ø	-	-	Ø	-	-	j	-	4306:1, 4474:1, 8082:1	branch/ twig / brick / crawl
153-2	m	2	j	-	-	-	-	j	-	j	-	-	-	-	j	j	j	-	-	-	j	-	-	Ø	-	-	-	29497:1, 6395:1	chopper / sickle / tube (bamboo) for blowing on a fire
189-2	m	2	j	-	Ø	-	Ø	-	-	-	-	-	-	j	-	-	j	Ø	-	Ø	-	-	-	-	-	-	-	5654:1, 27437:1	carrying pole (shoulder pole) / table
258-2	m	2	j	-	-	w	-	-	-	-	-	-	-	-	-	-	Ø	Ø	j	-	-	-	-	-	-	-	-	9319:1, 30378:1	drum / wait
337-2	m	2	j	-	-	Ø	j	j	z	Ø	j	j	j	j	Ø	Ø	Ø	-	j	-	Ø	j	j	-	j	-	-	2024:1, 8863:1	aubergine / dirty / peach
338-2	m	2	j	-	Ø	-	j	Ø	j	Ø	-	-	-	-	Ø	-	j	j	j	-	-	Ø	-	j	j	-	Ø	11719:1, 21331:1	flour / plum
380-2	m	2	j	l	l	l	l	-	l	j	-	l	j	-	Ø	j	j	-	-	ɭ	j	Ø	l	j	j	j	-	10924:1, 12791:1	feather or fur (of animal) / ghost/ spirit
544-2	m	2	j	l	l	Ø	j	j	j	Ø	Ø	j	-	-	-	Ø	j	j	-	ʐ	Ø	Ø	j	-	Ø	Ø	j	9515:1, 31678:1	ear / wine glass
594-2	m	2	j	-	-	w	-	-	-	Ø	-	-	-	-	ɦ	Ø	Ø	Ø	Ø	-	Ø	Ø	Ø	j	ʐ	Ø	Ø	1439:1, 13169:1	a type of rake / gong
804-2	m	2	j	Ø	l	-	j	Ø	j	j	-	j	j	j	Ø	Ø	j	-	j	ʐ	Ø	Ø	-	j	ʐ	j	j	8354:1, 14102:1	dark / hang / hang (on the wall)
829-2	m	2	j	-	Ø	Ø	j	-	-	Ø	Ø	j	j	-	Ø	Ø	-	Ø	-	-	Ø	-	-	Ø	j	Ø	-	14964:1, 3679:1	blue / green / have a fever / hot
870-2	m	2	j	Ø	-	w	-	j	-	-	Ø	-	j	j	-	-	-	-	Ø	-	Ø	Ø	-	u	Ø	j	-	30307:1, 11774:1	flow / vomit
948-2	m	2	j	l	Ø	Ø	j	j	l	j	w	l	Ø	ɥ	Ø	j	Ø	w	j	-	Ø	j	Ø	-	Ø	-	-	23033:1, 8903:1	dispel / roll
2047-2	m	2	j	-	-	Ø	j	w	Ø	Ø	Ø	j	j	Ø	Ø	Ø	j	Ø	j	ʐ	Ø	w	w	-	ʐ	-	Ø	29056:1, 31394:1	Chinese cabbage / kitchen / toilet / white sugar
163-1	m	1	j	Ø	Ø	Ø	Ø	Ø	Ø	Ø	-	-	-	-	-	Ø	-	j	j	ʐ	Ø	Ø	Ø	Ø	-	-	Ø	16174:1	last year
612-1	m	1	j	j	Ø	Ø	-	Ø	Ø	Ø	Ø	Ø	l	j	Ø	Ø	Ø	-	-	Ø	Ø	Ø	Ø	Ø	Ø	Ø	-	29604:1	turn over (on bed)
12-62	m	62	-	-	-	w	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8721:1, 10396:1, 27986:1, 4562:1, 6309:1, 8181:1, 9144:1, 15766:1, 27668:1, 28160:1, 30562:1, 8141:1, 16528:1, 7818:1, 9383:1, 23553:1, 7294:1, 9028:1, 32004:1, 7409:1, 10269:1, 11445:1, 15065:1, 14744:1, 10449:1, 11347:1, 22275:1, 26046:1, 2636:1, 5850:1, 20166:1, 12475:1, 20572:1, 26100:1, 27807:1, 11236:1, 12160:1, 22122:1, 32379:1, 21448:1, 4207:1, 19896:1, 22693:1, 24445:1, 25771:1, 29840:1, 30539:1, 25392:1, 27071:1, 2197:1, 11128:1, 14714:1, 14750:1, 17599:1, 20068:1, 23824:1, 26244:1, 29500:1, 2690:1, 7028:1, 16852:1, 26843:1	bad / bamboo shoot / be pregnant / be shy/bashful / braid/ plait / brood / chaff/ bran / child / chin / chop (firewood) / chopper / coal / comb / come / connect (join) / count / crow / crow (of cocks) / day after tomorrow / die / do (something) / dove / dry / everybody / excrement / eye / fight / finger / fire / firewood / fox / fry (something) / grass / guazi (baked planet seed/ a kind of snack) / hoe up (weeds) / hold or take / hug (embrace) / intestine / kill (a person) / leg / liquor (sweet) / mantis / mud / oneself / orphan / owe (money) / peanut / physical strength / pointed / quilt / rabbit / ramie / rich / rob (somebody) / sand / scold / separate / sharp / shelf / skirt / smart / snow / sorghum / spider / spin (into yarn) / spout / story / stupid / taro / tears / tendon / there is not or there are not / thick / tube (bamboo) for blowing on a fire / twist (hemp fibers) / want (need) / wash (clothes) / wasp / wrong / younger sister
1137-46	m	46	-	l	-	-	j	-	-	-	-	j	j	-	-	-	j	-	-	w	-	-	-	-	-	-	-	15452:1, 17496:1, 25117:1, 27173:1, 26697:1, 3246:1, 5417:1, 15629:1, 2402:1, 21376:1, 26048:1, 26591:1, 27618:1, 30404:1, 2688:1, 23005:1, 2767:1, 6991:1, 17600:1, 24221:1, 7933:1, 11411:1, 22907:1, 23345:1, 29459:1, 31253:1, 279:1, 2869:1, 10497:1, 19169:1, 21027:1, 21035:1, 23136:1, 1784:1, 3560:1, 6083:1, 13392:1, 14131:1, 15721:1, 17602:1, 19945:1, 20304:1, 21082:1, 21813:1, 22461:1, 23760:1	April / age / angular / bamboo/twig fence / be shy/bashful / be thirsty / bear / bellow / bird‘s nest / black-eared kite/ hawk / bracelet / branch/ twig / bucket / card / child / cloud / coal / cow pea / dry / eyebrow / fan (can be held by single hand) / fir / fire / fire tongs / flag / foot / garlic chives / grain / hammer / hard / insect (worm) / itch / key / ladder / lock / maggot / mantis / mountain / neat / onion/ scallion / paddy rice / peanut / pillow / pine / pocket / pull up / remember / river snails / rob (somebody) / rope / rot / sack / scale / scissor / sew (up) / skin / skin (of animal) / spider / stinky (smell) / stone / stone mill / stool (bench) / swallow / tea leaf / tooth / tree / tree top / trunk / village / wake up / water tank / whet (a knife) / whip
98-41	m	41	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	j	-	-	-	-	-	-	-	-	19407:1, 9937:1, 11073:1, 28345:1, 9939:1, 25063:1, 27747:1, 25893:1, 31328:1, 22243:1, 8779:1, 26887:1, 9472:1, 893:1, 957:1, 3752:1, 26495:1, 25396:1, 6132:1, 17595:1, 31564:1, 12041:1, 8672:1, 12406:1, 29577:1, 2549:1, 5149:1, 15427:1, 27273:1, 2929:1, 5887:1, 6184:1, 15939:1, 19700:1, 21896:1, 7819:1, 9263:1, 16681:1, 18704:1, 26524:1, 31950:1	December / November / October / a mute / be hungry / beard/ moustache/ goatee / boat / broom / buffalo / button / cattle (bos taurus) / chair / chimney / chin / count / cow / dew / dig / drip (emit liquid) / dust / eighteen / eleven / fifteen / forget / fourteen / fox / frost / inhale / know (somebody) / know (to write) / light / mantis / mud / nineteen / old lady / peck (birds) / pursue / rake / saddle / seventeen / sixteen / smart / soya bean / steam / step / stove / sweep / ten / thirteen / turn around / twelve / whip / wild cattle (bovine) / word (speech)
172-29	m	29	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	w	-	-	-	-	-	-	-	-	-	8474:1, 9763:1, 24263:1, 681:1, 30799:1, 6512:1, 10326:1, 5350:1, 15715:1, 21644:1, 32174:1, 27990:1, 3781:1, 3319:1, 12963:1, 17142:1, 25426:1, 31947:1, 23658:1, 14712:1, 16238:1, 32222:1, 12853:1, 27043:1, 6774:1, 12269:1, 17989:1, 21892:1, 27445:1	July / bend (curved) / body / bucket / cane/ vine / classifier for egg / claw (talon) / day / eat / everyday / friend / girl / give birth / give birth (animals) / hoe up (weeds) / hook / key / late / loom / middle / present (as gift) / pursue / saw (something) / seven / seventeen / shadow / smoke / strike (beat) / table / there is not or there are not / water tank / word (speech) / yesterday / yolk
1242-29	m	29	-	j	-	w	j	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	27614:1, 10688:1, 13089:1, 26126:1, 26624:1, 27802:1, 19081:1, 19272:1, 27615:1, 12651:1, 15374:1, 16231:1, 16651:1, 20165:1, 7581:1, 24022:1, 30951:1, 9637:1, 21030:1, 22459:1, 26369:1, 6392:1, 7296:1, 27405:1, 32119:1, 5606:1, 10625:1, 14128:1, 31948:1	carry on shoulder / chopper / comb / cooked / earthen jar / fall down / false / garlic chives / give birth (animals) / go downstairs / hard / in the past / late / lift (with hand) / navel / net / owe (money) / pillow / remember / sentence (of speech) / spinning wheel / stand up / stir-fry / swim / tea / tea leaf / tendon / wear (a garment) / word (speech) / yellow weasel
1161-27	m	27	-	-	-	-	-	-	-	-	-	j	-	-	-	j	-	w	j	-	-	-	-	-	-	j	-	14424:1, 24143:1, 16029:1, 6665:1, 32065:1, 9591:1, 31622:1, 436:1, 6362:1, 17420:1, 21540:1, 22791:1, 29736:1, 2861:1, 4742:1, 22625:1, 23731:1, 500:1, 1010:1, 6745:1, 3601:1, 8909:1, 17712:1, 24448:1, 27239:1, 25014:1, 28886:1	December / February / September / bear / bloated (of stomach) / bucket / chop into pieces / classifier for stones / classifier for years / dispel / earring / glutinous rice / heavy / lamb / last year / low social status / mat / poor / rice / right / scales / seven / shelf / sit / sweat / to smell / twelve / twenty / window / year
362-22	m	22	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	j	j	23251:1, 11961:1, 32126:1, 6129:1, 6743:1, 15184:1, 2545:1, 29156:1, 30232:1, 22405:1, 25937:1, 26656:1, 29154:1, 16851:1, 3994:1, 29270:1, 17718:1, 7524:1, 31628:1, 3437:1, 12310:1, 18213:1	be hungry / bird‘s nest / bow / brown sugar / chimney / classifier for years / connect (join) / foot (=1/3 meter) / frog / husband / liquor (sweet) / mat / monkey / mouse / old lady / red / ruler / sparrow / stomach / sugar / sweet / tongs / touch (stroke) / very / white sugar / wife / window / year / yellow weasel
48-18	m	18	-	-	-	-	-	-	-	-	-	j	-	-	-	-	-	-	j	-	-	-	-	-	-	-	-	4781:1, 7873:1, 22354:1, 1534:1, 4136:1, 5218:1, 31559:1, 2920:1, 4862:1, 5535:1, 6872:1, 14774:1, 24971:1, 14889:1, 19083:1, 18125:1, 30668:1, 14292:1	age / beard/ moustache/ goatee / body / bracken / buffalo / bull / calf / carry on back / cattle (bos taurus) / climb (a tree) / cow / head covering / hoof / horn (of cow) / intestine / mirror / navel / raw (uncooked) / sister-in-law (older brother's wife) / skin (of animal) / wasp nest / wild cattle (bovine)
626-18	m	18	-	j	-	-	-	-	-	-	-	-	j	j	-	-	-	-	-	-	-	-	-	-	-	-	j	14009:1, 17133:1, 1175:1, 4475:1, 621:1, 7062:1, 17745:1, 21669:1, 31883:1, 2687:1, 6488:1, 9474:1, 9354:1, 24845:1, 20740:1, 11665:1, 12359:1, 12788:1	(rice) seedling / January / a group of Miao people / basket / be shy/bashful / bed / board / brick / calf / classifier for clothing / cock / comb / drunk / dust / earthen jar / ethnic label / firewood / flay (pull off skin) / front / fruit / garden (plot) / ghost/ spirit / gong / grave / hammer / iron / loom / maternal aunt (mother's brother's wife) / net / peel (something) / preserve harvest / rice / sieve / spinning wheel / wall / winnowing fan / wok (or pan) / woodpecker
2792-14	m	14	-	w	-	w	w	w	w	-	w	w	w	w	-	-	w	-	w	w	w	w	w	u	w	w	j	31445:1, 5765:1, 3566:1, 14716:1, 32117:1, 17082:1, 11506:0, 11512:1, 14079:1, 14187:1, 21890:1, 24252:1, 25393:1, 27345:0	black-eared kite/ hawk / cattle (bos taurus) / finger / fist / hand / hang / have a fever / hoe up (weeds) / look / pursue / shadow / smart / sweet potato / wide / yellow weasel
110-13	m	13	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	w	-	-	-	-	-	-	-	-	6049:1, 14510:1, 9440:1, 11380:1, 5980:1, 17841:1, 3373:1, 19000:1, 15796:1, 28684:1, 16652:1, 19594:1, 6174:1	bind (tie up) / change (something) / chicken / chin / cock / duck / fire (a shot) / hen / kitchen / lift (with hand) / meat / narrow / now / tie (a cow)
855-13	m	13	-	-	-	-	-	-	-	-	-	-	j	-	-	-	-	-	w	-	-	-	-	-	-	-	-	5444:1, 31516:1, 29695:1, 2263:1, 9192:1, 20361:1, 14592:1, 16951:1, 21328:1, 26806:1, 6487:1, 2325:1, 28289:1	bamboo / bamboo hat / beef / bowl / carpenter / classifier for clothing / column / dragonfly / fat meat / high (tall) / lamb / lean meat / liver / pangolin / plum / pork / rice steamer / storehouse / thin (slim) / tree / turtledove (streptopelia orientalis) / well / wild boar / woodpecker
1893-13	m	13	-	-	-	-	-	-	-	-	-	-	-	-	-	j	j	-	-	-	j	-	-	-	-	-	-	10456:1, 1483:1, 4022:1, 22121:1, 17278:1, 2798:1, 6391:1, 15602:1, 30407:1, 12986:1, 22383:1, 13599:1, 30261:1	afternoon / awl / be tired / bowl / chopper / eye / glutinous rice / grass / irrigate / loud / rabbit / recite / rice / seed / very (nominal) / wake up
1913-13	m	13	-	j	-	-	-	-	-	j	-	-	j	-	j	j	-	-	-	-	j	-	-	j	-	-	j	20267:1, 26777:1, 838:1, 27341:1, 9797:1, 4868:1, 11987:1, 4206:1, 24360:1, 24795:1, 25991:1, 5276:1, 5308:1	May / beef / braid/ plait / bull / can (jar) / candle / cattle (bos taurus) / cow / cowshed / door / eel / forenoon / paddy field / red / scale / shallow / side / speak / stool (bench) / sweet potato / wild cattle (bovine)
2522-13	m	13	-	l	l	-	j	j	j	j	j	-	j	-	-	j	j	j	j	ʐ	j	j	-	j	ʐ	j	j	11549:1, 8472:1, 20067:1, 2365:1, 4536:1, 9798:1, 15096:1, 16033:1, 17460:1, 7483:1, 10428:1, 10657:1, 14620:1	May / bamboo shoot / bright / congee (gruel, porridge) / day / eel / extinguish / fall over/ down / fifteen / five / high social status / hum / lamb / lung / orphan / sheep (general)
798-12	m	12	-	Ø	-	-	-	-	-	w	-	-	-	-	-	-	-	-	-	-	-	-	-	u	-	-	-	3011:1, 22082:1, 7676:1, 23138:1, 10120:1, 16588:1, 12932:1, 5506:1, 13344:1, 12608:1, 18432:1, 23166:1	bed / carry / cotton wool / empty / foot / garlic / give birth / gourd ladle (wooden dipper) / legging / mosquito net / quilt / rot / round / sleep / there is not or there are not
2322-12	m	12	-	-	-	w	-	-	-	-	-	-	-	j	-	-	-	-	j	-	-	-	-	-	-	j	-	19380:1, 18581:1, 2023:1, 1821:1, 1860:1, 15120:1, 27942:1, 2928:1, 24944:1, 9599:1, 12163:1, 13760:1	another person / ant / aubergine / beard/ moustache/ goatee / earring / fox / girl / grow up / guest / human being / mouth / nine / old man / sink / the only son
99-11	m	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	w	-	-	-	-	-	-	-	27406:1, 563:1, 11164:1, 31592:1, 31727:1, 13627:1, 1861:1, 18648:1, 3626:1, 26521:1, 24657:1	Han Chinese / a deaf person / ant / ash / axe / bamboo basket (carried on back) / bamboo/twig fence / belly / blood / board / bucket / buffalo / can (jar) / cat / chaff/ bran / chimney / cucumber / dew / dove / ear / face / file / fly / ginger / grave / hammer / head covering / imperata / ladder / leg / legging / light/ lamp / mat / medicine / melon/ gourd / milk / monkey / moon / move (oneself) / move (something) / on / pants/ trousers / pheasant / pumpkin / pus / rabbit / sack / scale / scales / sesame / shrimp / sickle / step / stomach / stone mill / swim / tail / tears / tongue / urine / vegetable knife / village / well / wind / wing / younger brother / younger sister
141-11	m	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	w	-	-	-	17052:1, 13719:1, 17797:1, 12405:1, 15372:1, 7523:1, 8533:1, 17546:1, 6486:1, 20301:1, 20529:1	classifier for clothing / connect (join) / day after tomorrow / frost / grain / ground / in the past / long / maize/ corn / maternal uncle (mother's brother) / morning / paddy rice / peach / tomorrow
170-11	m	11	-	-	-	-	-	-	-	Ø	-	-	-	-	j	-	-	-	-	-	-	-	-	-	-	-	-	3505:1, 7580:1, 20854:1, 169:1, 115:1, 9413:1, 16707:1, 2196:1, 14593:1, 25330:1, 29155:1	1st day of the lunar month / 2nd day of the lunar month / 3rd day of the lunar month / alive (living) / bad / bitter / blue / bull / cock / cooked / cow / dry / dry in the sun / empty / good / green / hen / high (tall) / horn (of cow) / light (in taste) / loudspeaker / name / old (aged) / pestle / pointed / raw (uncooked) / red / road / seed / slow / tendon / tongs / tooth / yellow
