ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Numao	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
814-3	i	3	ɕ	ɕ	Ø	ʑ	ɕ	Ø	ɕ	ɕ	ɕ	s	ɕ	ɕ	ɕ	s	s	10702:0, 556:0, 671:0	be (copula) / be not (negated copula) / bear / water melon
978-3	i	3	ɕ	s	sʰ	ʂ	s	ʑ	s	ˀʑ	s	s	ʑ	sʰ	Ø	s	h	8096:0, 10351:0, 395:0	aubergine / sand / twenty
1278-3	i	3	ɕ	Ø	sʰ	ʂ	ɕ	Ø	ɕ	s	ɕ	s	ʐ	s	ⁿtɕ	s	Ø	5166:0, 6263:0, 2539:0	cupboard / hot / morning
52-2	i	2	ɕ	s	sʰ	ʂ	ɕ	s	ɕ	s	ɕ	s	s	ɕʰ	ɕ	s	s	9051:0, 9269:0	sour / stand / stand up
349-2	i	2	ɕ	Ø	tɕ	ʂ	s	s	ɕ	s	s	Ø	ʑ	ɕʰ	ɕ	s	Ø	5461:0, 1231:0	brush / key
661-2	i	2	ɕ	ɕ	sʰ	tsʰ	tɕ	ʑ	s	s	ⁿtɕ	ʔ	ʑ	s	ɕ	s	Ø	2746:0, 3418:0	dew / everybody
1128-2	i	2	ɕ	Ø	Ø	ts	Ø	ʑ	Ø	Ø	tɕʰ	Ø	ʑ	Ø	ʑ	s	Ø	1425:0, 10406:0	bull / calf / ugly
59-1	i	1	ɕ	Ø	s	ɕ	tɕ	z	ɕ	z	ɕ	tɕ	z	ɕ	tɕ	s	Ø	8322:0	seven
60-1	i	1	ɕ	s	ʂ	ʈʂʰ	tsʰ	ʂ	ɕ	s	x	Ø	s	ɕʰ	ɕ	s	Ø	8624:0	sieve
64-1	i	1	ɕ	ɕ	sʰ	s	ɕ	s	ɕ	s	ⁿtɕ	s	qʰ	ɕʰ	ɕ	Ø	Ø	9941:0	think
77-1	i	1	ɕ	Ø	ɕ	ɕ	h	ɕ	ɕ	ɕ	Ø	ɕ	ɕ	ɕʰ	ɕ	Ø	v	4077:0	fragrant (smell)
143-1	i	1	ɕ	Ø	ʐ	ʐ	h	Ø	Ø	x	Ø	h	Ø	ɕʰ	ʂ	s	Ø	3060:0	dry in the sun
1100-6	i	6	ȵ	ȵ	ȵ	ȵ	Ø	ȵ	nʲ	ȵ	n	ŋ	ȵ	n	ȵ	ŋ	ȵ	2493:0, 522:0, 559:0, 2212:0, 10965:0, 5085:0	be (copula) / be not (negated copula) / column / cry / hook / wife
894-3	i	3	ȵ	n	ȵ	ȵ	n	ˀȵ	nʲ	ˀn	ȵ	ȵ	ˀȵ	n	ɳ	ŋ	ȵ	2615:0, 10600:0, 10655:0	daughter-in-law / vomit / want (need)
1036-3	i	3	ȵ	Ø	m	m	m	ˀm	Ø	ˀm	ŋ	m	Ø	m	m	ŋ	m	8551:0, 4285:0, 8391:0	girl / shallow / sick
1105-2	i	2	ȵ	ȵ	n	n	ȵ	ȵ	Ø	Ø	Ø	ȵ	ȵ	Ø	n	n	n	2154:0, 1568:0	cat / cold
41-1	i	1	ȵ	ȵ̥̥	ȵ̥̥	ȵ̥̥	ŋ̥	ȵ	nʲ	ȵ̥̥	ȵ̥̥	ȵ̥̥	ȵ̥̥	nʲ	h	Ø	n	4888:0	heavy
117-1	i	1	ȵ	Ø	ȵ	ȵ	Ø	ˀȵ	nʲ	ˀȵ	ȵ	ȵ	ˀȵ	nʲ	Ø	Ø	Ø	8693:0	sit
483-1	i	1	ȵ	Ø	Ø	Ø	n	ȵ	Ø	ȵ	Ø	Ø	n	Ø	ȵ	Ø	Ø	4540:0	grandmother / old lady
457-2	i	2	ŋ̩	ȵ	ŋ	n	ŋ̩	n	nʲ	n	ȵ	ŋ̩	Ø	n	ȵ	ŋ	ŋ̥	2404:0, 1096:0	brains / cow
62-1	i	1	ŋ̩	Ø	ȵ	ȵ	ŋ̩	ȵ	nʲ	ȵ	ȵ	Ø	ȵ	nʲ	ȵ	ŋ	ȵ	9328:0	steal
110-1	i	1	ŋ̩	ȵ	Ø	ȵ	ŋ̩	Ø	Ø	ȵ̩	ŋ	ŋ̩	Ø	n	Ø	ŋ	ŋ̥	5123:0	bull / calf / cattle (bos taurus) / hoof / horn (of cow)
115-1	i	1	ŋ̩	ȵ	ȵ	n	ȵ	Ø	ȵ	Ø	ȵ	ȵ	Ø	Ø	Ø	ŋ	ȵ	8323:0	seven / twenty
376-2	i	2	ŋ	ŋ	Ø	ŋ	Ø	Ø	ŋ	ŋ	ŋ	ŋ	Ø	ŋ	n	ŋ	ŋ	4464:0, 536:0	be hungry / goose
994-2	i	2	ŋ	ȵ	n	n	ŋ	ˀn	Ø	n	n	Ø	Ø	Ø	Ø	ŋ	n	6327:0, 7505:0	mother / press
1180-5	i	5	Ø	t	ⁿt	ⁿt	tʰ	t	t	d	ⁿt	Ø	t	t	ⁿt	tʰ	d	5666:0, 10818:0, 7909:0, 3170:0, 8388:0	branch/ twig / earthen jar / leaf / root / shallow / wet / wood
780-4	i	4	Ø	Ø	Ø	Ø	Ø	ˀj	Ø	Ø	Ø	-	ˀj	Ø	Ø	-	Ø	6627:0, 9411:0, 3224:0, 10533:0	Chinese cabbage / easy / good / near / stone / vegetable / vegetable knife
1307-4	i	4	Ø	n̥	n̥	n̥	n	ȵ	n	ˀn	ȵ̥	n	ȵ	n	n	nʲ	n	4021:0, 6046:0, 2260:0, 4866:0	congee (gruel, porridge) / cooked rice / forget / heart / maize/ corn
337-3	i	3	Ø	s	sʰ	ʈʂʰ	ɕ	tsʰ	ɕ	s	ɕ	s	tsʰ	ɕʰ	ɕ	tsʰ	s	353:0, 537:0, 1027:0	ash / be hungry / book
577-3	i	3	Ø	m̥	m̥	m̥	m	m	m	m̥	m̥	m	m̥	m	m̥	m	m	210:0, 7322:0, 4590:0	afternoon / evening / grass / lard (pig fat) / pig / pork
704-3	i	3	Ø	Ø	Ø	ŋ	Ø	Ø	nʲ	ŋ	Ø	ŋ	Ø	nʲ	ŋ	ŋ	Ø	957:0, 1895:0, 6003:0	boat / classifier for pairs / low (short)
820-3	i	3	Ø	Ø	h	h	ʔ	ʔ	h	h	Ø	ʔ	x	h	Ø	h	Ø	1094:0, 4022:0, 4670:0	brains / forget / hair / head
829-3	i	3	Ø	l	l	Ø	q	q	Ø	q	k	k	q	ɬ	q	k	Ø	906:0, 34:0, 2171:0	Chinese cabbage / black / collar / white
1035-3	i	3	Ø	Ø	q	q	ts	q	s	k	Ø	t	q	q	q	kʰ	k	3533:0, 4045:0, 4079:0	axe / coffin / fan (can be held by single hand) / foot / four / fragrant (smell) / hammer / stool (bench) / tooth
1223-3	i	3	Ø	b	ⁿp	Ø	ⁿp	f	p	m	ⁿp	pʰ	ⁿb	Ø	m	pʰ	b	6019:0, 1179:0, 3835:0	bright / flour / lung
1311-3	i	3	Ø	tʰ	t	ⁿt	t	t	Ø	d	Ø	Ø	ð	t	t	Ø	Ø	4148:0, 1287:0, 3865:0	burn / flow / front
1312-3	i	3	Ø	Ø	s	ʈʂʰ	k	Ø	ɕ	ts	Ø	Ø	ts	ɕʰ	tɕ	ts	Ø	2796:0, 3664:0, 538:0	be hungry / difficult / fight
1315-3	i	3	Ø	ɕ	ʈʂʰ	ʈʂʰ	tsʰ	tɕ	ɕ	tsʰ	ts	t	Ø	ɕʰ	ⁿtɕʰ	tsʰ	s	7706:0, 715:0, 9170:0	bedbug / red / spin (into yarn)
1319-3	i	3	Ø	x	ⁿp	t	p	ⁿpʰ	p	p	ⁿp	t	ⁿpʰ	p	ⁿp	p	p	10704:0, 5554:0, 10866:0	aubergine / lack (not have) / pumpkin / water melon / where / which
1355-3	i	3	Ø	d	ⁿt	t	tʰ	t	Ø	Ø	t	t	t	Ø	ʈ	t	d	834:0, 275:0, 3802:0	and / bind (tie up) / flat (level)
278-2	i	2	Ø	ʔ	h	h	h	ʔ	h	ʑ	ʔ	ʔ	ʔ	Ø	ʐ	Ø	Ø	779:0, 6042:0	belly / buttocks / chest / leg / maize/ corn / neck / sieve / sorghum / spoon / window
424-2	i	2	Ø	x	Ø	h	ʔ	ʔ	ʔ	ʔ	h	ʔ	ʔ	ʔ	ʔ	ʔ	h	7822:0, 3171:0	earthen jar / river / sweat
461-2	i	2	Ø	k	k	h	ʑ	χ	q	h	ɣ	ʔ	χ	xʰ	k	k	g	5353:0, 6353:0	inside / mountain / under
472-2	i	2	Ø	Ø	Ø	Ø	Ø	Ø	ŋ	ŋ	ȵ	ŋ	Ø	ŋ	ȵ	Ø	Ø	5649:0, 6138:0	lazy / meat / pork
565-2	i	2	Ø	kʰ	q	ⁿkʰ	q	ⁿkʰ	kʰ	qʰ	Ø	q	ⁿkʰ	q	q	k	k	8101:0, 10556:0	branch/ twig / dust / sand / smoke / very
660-2	i	2	Ø	x	q	k	q	q	k	x	ⁿk	q	q	k	q	k	k	2309:0, 3194:0	congee (gruel, porridge) / cooked rice / earthworm
718-2	i	2	Ø	ɬ	ʂ	ʂ	h	ʔ	h	Ø	Ø	ʔ	ʔ	tɕ	h	s	h	87:0, 5881:0	a blind person / flour / liver / thief
857-2	i	2	Ø	Ø	ⁿk	ⁿk	kʰ	ʐ	tɕ	g	tɕ	k	ʐ	tɕ	k	k	tɕ	10353:0, 5292:0	husband / twenty
861-2	i	2	Ø	ȵ	ȵ	ȵ	Ø	ˀȵ	nʲ	n	Ø	ȵ	Ø	n	ȵ	Ø	ȵ	4591:0, 9172:0	grass / sister-in-law (older brother's wife) / spin (into yarn)
862-2	i	2	Ø	d	Ø	ⁿt	ts	Ø	Ø	d	Ø	t	ⁿt	ɕʰ	t	tʰ	d	11091:0, 8801:0	sleeve / wood
876-2	i	2	Ø	d	tɬ	tɬ	t	ⁿtʰ	tʰ	tʰ	ⁿtʰ	Ø	ⁿtʰ	tʰ	ⁿtʰ	Ø	d	10492:0, 7818:0	river / untie
909-2	i	2	Ø	pʰ	ⁿp	ⁿp	pʰ	p	p	Ø	p	p	pʰ	Ø	p	Ø	f	2386:0, 3061:0	cover up (objects) / dry in the sun
974-2	i	2	Ø	Ø	h	h	Ø	χ	h	Ø	Ø	ʔ	χ	h	Ø	Ø	p	5086:0, 3173:0	earthen jar / hook / pillow
983-2	i	2	Ø	n̥	Ø	ȵ̥̥	Ø	n	Ø	n	Ø	ŋ	n̥	n	n	Ø	n	2352:0, 1597:0	catch / cough
1051-2	i	2	Ø	Ø	ⁿp	Ø	p	pʰ	p	pʰ	p	p	p	Ø	pʰ	Ø	Ø	6711:0, 4516:0	grandfather / next year
1052-2	i	2	Ø	Ø	ɬ	ɬ	Ø	ˀl	l	Ø	l	l	ˀl	l	Ø	x	Ø	7487:0, 1345:0	butterfly / pour out
1053-2	i	2	Ø	Ø	k	Ø	qʰ	qʰ	Ø	k	Ø	q	qʰ	Ø	q	k	k	8796:0, 10478:0	sleeve / undress (take off clothes)
1054-2	i	2	Ø	d	ⁿt	ⁿʈ	ⁿt	ⁿd	Ø	d	ⁿt	Ø	Ø	Ø	ʈ	Ø	d	9677:0, 7048:0	outside / sweet potato
1055-2	i	2	Ø	Ø	Ø	ȵ	Ø	ȵ	n	Ø	ȵ	nʲ	ȵ	n	n	n	Ø	9899:0, 4357:0	glutinous rice / thief
1117-2	i	2	Ø	tɕ	ʐ	ⁿtɕ	tɕ	tsʰ	ts	ts	Ø	Ø	tsʰ	ɕʰ	ts	tsʰ	Ø	9070:0, 10573:0	sparrow / village
1142-2	i	2	Ø	t	s	ʈʂ	tɕ	ts	ts	tɕ	Ø	Ø	ts	t	tɕ	Ø	Ø	9232:0, 521:0	be (copula) / be not (negated copula) / squeeze
1147-2	i	2	Ø	Ø	ⁿq	k	q	k	Ø	ɢ	Ø	q	k	k	ⁿq	Ø	Ø	1540:0, 3389:0	carry / evening
1148-2	i	2	Ø	Ø	ȵ̥	ȵ̥̥	ŋ̥	ȵ	Ø	Ø	ȵ̥̥	ŋ̥	ȵ̥	Ø	Ø	ŋ̥	ŋ̥	5384:0, 5382:0	belly / intestine
1193-2	i	2	Ø	dʑ	s	ts	Ø	z	ɕ	z	Ø	tɕ	z	ɕ	ⁿtɕ	Ø	Ø	591:0, 8210:0	be shy/bashful / scissors
1200-2	i	2	Ø	dz	ʈʂ	ⁿtɕ	ⁿtɕ	ⁿdʑ	Ø	ʑ	ⁿtɕ	Ø	ⁿdʑ	Ø	c	tsʰ	Ø	8027:0, 8250:0	saliva / scratch
1204-2	i	2	Ø	p	ⁿp	ⁿp	Ø	pʰ	p	b	pʰ	Ø	Ø	Ø	Ø	Ø	Ø	8598:0, 9850:0	side / they
1247-2	i	2	Ø	t	Ø	t	Ø	Ø	t	t	ⁿtɕ	tʰ	s	tʰ	tɕ	Ø	Ø	9849:0, 209:0	afternoon / they
1294-2	i	2	Ø	ŋ	Ø	n̥	Ø	Ø	Ø	Ø	Ø	ȵ̥̥	Ø	Ø	Ø	ŋ	ȵ	10277:0, 10091:0	to smell / tooth
1299-2	i	2	Ø	Ø	sʰ	Ø	h	ʂ	h	ʑ	Ø	Ø	ɕ	h	Ø	s	Ø	5316:0, 6837:0	inhale / now
1300-2	i	2	Ø	ȵ̥̥	Ø	n	Ø	ŋ	nʲ	Ø	Ø	n	ŋ	n	Ø	Ø	ȵ	5596:0, 889:0	bitter / last year / salty
1303-2	i	2	Ø	tʰ	tɬ	tɬ	tɕʰ	Ø	ts	tsʰ	Ø	Ø	Ø	t	c	Ø	Ø	9205:0, 8601:0	side / spoon
1329-2	i	2	Ø	Ø	ʑ	k	Ø	Ø	Ø	Ø	k	Ø	tɕ	ɕʰ	tɕ	Ø	k	10109:0, 7524:0	pull / to wind( thread one a keel)
1360-2	i	2	Ø	Ø	q	Ø	ⁿk	ⁿɢ	q	Ø	Ø	Ø	ⁿɢ	Ø	k	kʰ	Ø	4466:0, 4816:0	goose / head
1361-2	i	2	Ø	Ø	s	ⁿtɕʰ	Ø	ⁿtɕʰ	Ø	tʰ	Ø	Ø	ⁿtɕʰ	Ø	ⁿtɕʰ	tʰ	Ø	8175:0, 8847:0	scales / smoke
71-1	i	1	Ø	m	m	m	m	m	Ø	m	m̥	m	m̥	m	m	Ø	m	744:0	bee
75-1	i	1	Ø	n̥	n̥	n	n̥	n	Ø	n̥	ˀŋ	n̥	n̥	Ø	n̥	n	n	2679:0	day after tomorrow
141-1	i	1	Ø	s	ʂ	ʂ	Ø	ʂ	Ø	x	ⁿk	Ø	s	xʰ	ʂ	Ø	Ø	2370:0	count
209-1	i	1	Ø	Ø	q	Ø	ʔ	q	Ø	q	Ø	ʔ	ʔ	h	ʔ	Ø	Ø	1233:0	brush / daughter-in-law / day / grave / house / husband / mouth / son / stool (bench) / wall / wife
212-1	i	1	Ø	Ø	h	Ø	h	ʔ	Ø	h	Ø	h	ʔ	ɕʰ	h	Ø	Ø	2326:0	cotton
218-1	i	1	Ø	ȵ̥	n	Ø	Ø	n	nʲ	Ø	Ø	Ø	n	n	Ø	n	ȵ	6708:0	next year
221-1	i	1	Ø	s	Ø	Ø	Ø	Ø	Ø	ɕ	Ø	s	ɕ	tʰ	tɕʰ	tʰ	h	7569:0	push
222-1	i	1	Ø	Ø	ʔ	ʐ	ʔ	ʔ	ʔ	Ø	Ø	ʔ	ʔ	Ø	ʐ	Ø	Ø	7672:0	rainbow
225-1	i	1	Ø	g	q	Ø	ⁿq	Ø	q	q	Ø	Ø	Ø	q	ⁿq	k	Ø	10226:0	tongs
307-1	i	1	Ø	Ø	q	qʰ	Ø	qʰ	Ø	k	Ø	k	Ø	Ø	q	k	Ø	1454:0	can (jar) / collar
315-1	i	1	Ø	ɕ	sʰ	ʂ	Ø	s	Ø	s	Ø	Ø	s	Ø	ɕ	Ø	Ø	5820:0	light (weight)
320-1	i	1	Ø	b	Ø	Ø	pʰ	p	Ø	p	p	Ø	Ø	p	p	Ø	Ø	8493:0	shoulder
322-1	i	1	Ø	Ø	q	Ø	Ø	kʰ	k	k	Ø	Ø	k	tɕ	q	Ø	Ø	8572:0	sickle
323-1	i	1	Ø	Ø	ⁿtʰ	ⁿt	ⁿt	ⁿt	tʰ	Ø	ⁿt	Ø	ⁿt	Ø	Ø	Ø	Ø	10599:0	vomit
484-1	i	1	Ø	Ø	kʰ	Ø	ⁿk	kʰ	Ø	q	Ø	Ø	kʰ	k	Ø	Ø	Ø	5425:0	itch
485-1	i	1	Ø	Ø	ʈʂ	Ø	ʑ	ʑ	ʑ	Ø	Ø	Ø	ʐ	Ø	ɕ	Ø	Ø	5569:0	lard (pig fat)
486-1	i	1	Ø	Ø	Ø	Ø	Ø	Ø	ŋ	ŋ	Ø	ŋ	Ø	ŋ	ŋ	ŋ	Ø	6541:0	narrow
487-1	i	1	Ø	Ø	ʐ	s	Ø	s	Ø	ʑ	Ø	Ø	s	Ø	ʐ	Ø	Ø	8340:0	sew (up)
488-1	i	1	Ø	Ø	kʰ	kʰ	Ø	kʰ	Ø	kʰ	tɕʰ	Ø	kʰ	Ø	Ø	Ø	Ø	8442:0	shoe
493-1	i	1	Ø	Ø	Ø	ʐ	tɕ	Ø	ʑ	ʑ	Ø	Ø	Ø	Ø	ʐ	Ø	ʑ	10574:0	village
494-1	i	1	Ø	ȵ	Ø	Ø	Ø	n	nʲ	Ø	Ø	Ø	n	n	Ø	Ø	ȵ	11114:0	year
725-1	i	1	Ø	s	ⁿsʰ	Ø	Ø	ⁿtsʰ	Ø	Ø	Ø	Ø	ⁿtsʰ	Ø	ⁿtsʰ	Ø	Ø	1964:0	clean
730-1	i	1	Ø	Ø	Ø	ⁿʈʂ	ⁿts	Ø	Ø	Ø	Ø	ȵ	ȵ	Ø	ⁿts	Ø	Ø	4356:0	glutinous rice / rice
736-1	i	1	Ø	Ø	ʂ	Ø	ʔ	χ	Ø	Ø	Ø	Ø	Ø	xʰ	Ø	s	Ø	7049:0	outside
1059-1	i	1	Ø	Ø	ʑ	Ø	Ø	ʑ	Ø	Ø	Ø	Ø	ʔ	Ø	s	Ø	Ø	2263:0	congee (gruel, porridge)
1061-1	i	1	Ø	Ø	Ø	Ø	Ø	Ø	ŋ	Ø	Ø	ȵ	Ø	ŋ	ŋ	Ø	Ø	2833:0	diligent
1065-1	i	1	Ø	Ø	Ø	Ø	Ø	p	Ø	b	Ø	Ø	p	Ø	ⁿp	Ø	Ø	3839:0	flour
1068-1	i	1	Ø	Ø	s	Ø	Ø	Ø	Ø	ˀʑ	Ø	Ø	tɕ	Ø	k	Ø	Ø	4146:0	front
1070-1	i	1	Ø	Ø	Ø	ɬ	Ø	Ø	Ø	ɬ	Ø	ɬ	Ø	Ø	ɬʲ	Ø	Ø	5315:0	inhale
1071-1	i	1	Ø	n	Ø	Ø	Ø	Ø	nʲ	Ø	n	Ø	Ø	Ø	ɳ	Ø	Ø	5350:0	inside
1074-1	i	1	Ø	Ø	sʰ	s	ɕ	Ø	Ø	Ø	Ø	Ø	Ø	Ø	s	Ø	Ø	5838:0	lightning
1076-1	i	1	Ø	Ø	Ø	Ø	Ø	ʐ	Ø	Ø	tɕ	Ø	ʐ	Ø	tɕ	Ø	Ø	7132:0	pants/ trousers
1079-1	i	1	Ø	Ø	Ø	qʰ	Ø	q	h	x	Ø	Ø	Ø	Ø	Ø	Ø	Ø	9386:0	stinky (smell)
1331-1	i	1	Ø	Ø	l	Ø	Ø	Ø	Ø	l	Ø	Ø	Ø	ɬʲ	Ø	Ø	Ø	463:0	bad
1333-1	i	1	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	ⁿqʰ	k	Ø	ˀŋ	Ø	615:0	be thirsty
1337-1	i	1	Ø	Ø	Ø	Ø	f	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	f	v	2126:0	coffin
1339-1	i	1	Ø	Ø	ⁿq	Ø	Ø	q	q	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	2639:0	day
1340-1	i	1	Ø	Ø	Ø	Ø	Ø	Ø	Ø	pʰ	ⁿp	Ø	Ø	Ø	pʰ	Ø	Ø	2819:0	dig
1345-1	i	1	Ø	Ø	Ø	Ø	Ø	ʐ	Ø	Ø	Ø	Ø	ʐ	Ø	h	Ø	Ø	9436:0	stool (bench)
1346-1	i	1	Ø	Ø	q	Ø	Ø	ⁿdʑ	Ø	Ø	Ø	Ø	Ø	kʰ	Ø	Ø	Ø	9610:0	sweat
1347-1	i	1	Ø	tɕ	Ø	Ø	Ø	Ø	tɕʰ	dʑ	Ø	Ø	Ø	Ø	Ø	Ø	Ø	9716:0	swim
1349-1	i	1	Ø	Ø	Ø	Ø	Ø	m	Ø	ˀm	m	Ø	Ø	Ø	Ø	Ø	Ø	10840:0	what
1350-1	i	1	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	ʔ	Ø	ɕ	ʑ	Ø	Ø	Ø	11228:0	younger brother
371-3	i	3	v	Ø	-	-	-	-	v	-	Ø	-	-	v	-	v	Ø	8911:0, 65:0, 2514:0	I / cucumber / sock (stocking)
639-3	i	3	v	Ø	v	v	-	ˀw	v	ˀw	v	-	ˀw	v	-	v	v	11065:0, 460:0, 10956:0	bad / wife / winnowing fan
835-2	i	2	v	Ø	v	v	v	-	v	ˀw	v	-	-	Ø	Ø	Ø	v	8975:0, 8358:0	shadow / son-in-law
732-1	i	1	v	Ø	Ø	Ø	f	Ø	Ø	Ø	Ø	Ø	Ø	v	Ø	v	v	5105:0	horizontal
935-3	i	3	tʰ	tʰ	k	k	q	tɕ	k	tʰ	tɕ	t	tɕ	k	t	k	ts	1342:0, 692:0, 2066:0	bed / bee / butterfly / coal / fly (insect) / leech / louse / spider
672-2	i	2	tʰ	tʰ	tʰ	tʰ	tʰ	tʰ	tʰ	Ø	Ø	Ø	tʰ	tʰ	tʰ	Ø	Ø	7374:0, 7571:0	plane / push
687-2	i	2	tʰ	tʰ	ⁿt	ⁿt	ⁿtʰ	ⁿtʰ	tʰ	tʰ	ⁿt	Ø	ⁿtʰ	Ø	Ø	tʰ	d	9185:0, 589:0	be shy/bashful / spit
714-2	i	2	tʰ	tʰ	Ø	ⁿʈ	tʰ	ⁿɖ	tʰ	tʰ	tʰ	tʰ	ⁿɖ	Ø	t	t	t	7623:0, 4429:0	drum / gong / rabbit
833-2	i	2	tʰ	tʰ	tɕ	ʈ	tʰ	Ø	tʰ	Ø	Ø	tʰ	ⁿtʰ	Ø	tʰ	tʰ	t	7519:0, 7994:0	pull / run
993-2	i	2	tʰ	t	ⁿt	ⁿt	t	t	Ø	t	ⁿt	t	Ø	Ø	Ø	tʰ	Ø	6071:0, 7486:0	many / pour out
145-1	i	1	tʰ	tʰ	Ø	ʈʰ	tʰ	ʈʰ	Ø	Ø	k	tɕʰ	Ø	Ø	tsʰ	tsʰ	Ø	3944:0	fold
419-3	i	3	tɬʰ	s	sʰ	tsʰ	s	tsʰ	s	s	s	s	tsʰ	sʰ	s	tʰ	h	1002:0, 2004:0, 5009:0	bone / close (the door) / hoe
1268-2	i	2	tɬʰ	d	tɬʰ	ⁿtʰ	Ø	ⁿʈ	tʰ	tʰ	Ø	Ø	ⁿʈ	Ø	ⁿtʰ	Ø	Ø	8249:0, 10475:0	scratch / undress (take off clothes)
622-5	i	5	tɬ	tɕ	t	t	t	t	t	t	t	t	t	t	t	t	tɕ	438:0, 4178:0, 851:0, 2567:0, 10632:0	axe / bird / dark / frost / mouse / wall
1188-4	i	4	tɬ	Ø	tɬ	tɬ	t	t	t	tʰ	Ø	t	t	Ø	tʰ	Ø	d	7708:0, 8075:0, 10920:0, 6642:0	black / neck / red / salty / white
1322-3	i	3	tɬ	ɕ	tɕ	tɬ	dz	tɕ	k	dz	k	Ø	tɕ	ɕ	t	Ø	ts	716:0, 3191:0, 7667:0	bedbug / earthworm / rainbow
195-2	i	2	tɬ	t	t	t	t	t	t	dʑ	t	t	t	t	t	t	k	8751:0, 8726:0	skin / skirt
335-2	i	2	tɬ	ts	ⁿtɕ	ⁿtɕ	ts	ⁿdʑ	Ø	ts	ⁿtɕ	Ø	ⁿdʑ	tɕʰ	ⁿtɕ	Ø	t	7338:0, 6399:0	mouth / pillow
872-2	i	2	tɬ	Ø	sʰ	s	ʑ	s	h	s	k	Ø	s	h	s	Ø	ts	8495:0, 7077:0	owl / shoulder / thunder
1304-2	i	2	tɬ	Ø	tɬ	tɬ	tʰ	Ø	Ø	t	Ø	Ø	t	Ø	t	t	Ø	11225:0, 2911:0	dog / younger brother
1384-2	i	2	tɬ	Ø	Ø	Ø	Ø	Ø	t	tɕʰ	Ø	Ø	ⁿd	Ø	t	Ø	t	7084:0, 7287:0	owl / peel (something)
1080-1	i	1	tɬ	Ø	Ø	Ø	Ø	Ø	Ø	Ø	l	l	l	Ø	Ø	Ø	Ø	9570:0	swallow
1374-4	i	4	tɕʰ	ts	ʈʂʰ	ʈʂʰ	ⁿtɕ	tsʰ	tɕʰ	qʰ	Ø	tɕ	tsʰ	qʰ	tɕ	kʰ	s	11000:0, 541:0, 5313:0, 8694:0	be hungry / inhale / sit / window
440-3	i	3	tɕʰ	k	tɕ	tɕ	k	ʑ	tɕ	s	tɕ	k	q	tɕ	tɕ	Ø	k	7905:0, 6672:0, 10443:0	needle / root / under
819-3	i	3	tɕʰ	s	tɕʰ	tɕʰ	dʑ	tɕʰ	tɕʰ	dʑ	tɕʰ	k	tɕʰ	tɕʰ	Ø	kʰ	s	482:0, 5533:0, 7603:0	ball / bed / know / quilt
925-3	i	3	tɕʰ	t	Ø	tɕʰ	ts	q	tɕ	dʑ	tɕ	tɕ	Ø	tɕ	c	k	tɕ	390:0, 1159:0, 2830:0	aubergine / bridge / diligent
1173-3	i	3	tɕʰ	ʑ	tɕ	tɕ	tɕʰ	ʑ	tɕ	Ø	tɕ	t	tɕ	tɕ	tɕ	t	d	6739:0, 5719:0, 10336:0	left / nine / turn around
1336-3	i	3	tɕʰ	ts	Ø	ⁿʈʂ	t	ⁿdz	Ø	Ø	Ø	Ø	ⁿdz	Ø	Ø	tsʰ	h	2068:0, 3747:0, 9071:0	coal / firewood / sparrow
304-2	i	2	tɕʰ	tɕʰ	Ø	ʈʂʰ	tʰ	tsʰ	Ø	tsʰ	tɕ	tʰ	tsʰ	tɕʰ	tɕʰ	tsʰ	Ø	3981:0, 9105:0	foot (=1/3 meter) / speak
1028-2	i	2	tɕʰ	Ø	Ø	tsʰ	tɕ	tɕʰ	ts	dʑ	Ø	tɕ	s	k	tɕ	s	s	10631:0, 1717:0	chest / wall
1048-2	i	2	tɕʰ	tɕʰ	Ø	Ø	Ø	tɕʰ	tɕʰ	Ø	Ø	tɕʰ	tɕʰ	Ø	tɕʰ	t	ɕ	773:0, 7888:0	belly / rob (somebody)
1269-2	i	2	tɕʰ	Ø	Ø	tɕʰ	tɕʰ	Ø	ɕ	Ø	tɕʰ	Ø	z	tɕʰ	s	kʰ	Ø	8649:0, 10224:0	sing / tongs
8-1	i	1	tɕʰ	tʰ	sʰ	ʈʂʰ	tɕʰ	tsʰ	tsʰ	tsʰ	tsʰ	tɕʰ	ⁿg	tsʰ	tɕʰ	tsʰ	ts	1517:0	car
12-1	i	1	tɕʰ	tsʰ	s	ʈʂ	tɕ	z	ɕ	ˀʑ	ɕ	tɕ	z	ɕ	ʑ	tsʰ	h	3628:0	few
1072-1	i	1	tɕʰ	k	Ø	Ø	Ø	Ø	ts	Ø	Ø	Ø	Ø	Ø	Ø	Ø	tɕ	5379:0	intestine
